短语编号,适用情绪,意图,力度,片段数,动作序列,峰值所在片段,舵机1_右脚横滚,舵机2_右踝俯仰,舵机3_右膝,舵机4_右髋俯仰,舵机5_右髋横滚,舵机6_右肩,舵机7_右臂旋转,舵机8_右肘,舵机9_左脚横滚,舵机10_左踝俯仰,舵机11_左膝,舵机12_左髋俯仰,舵机13_左髋横滚,舵机14_左肩,舵机15_左臂旋转,舵机16_左肘,头_x_mm,头_y_mm,头_z_mm,左手_x_mm,左手_y_mm,左手_z_mm,右手_x_mm,右手_y_mm,右手_z_mm,质心_x_mm,质心_y_mm,质心_z_mm,根_x_mm,根_y_mm,偏航_度,片段1,片段1_舵机1_右脚横滚,片段1_舵机2_右踝俯仰,片段1_舵机3_右膝,片段1_舵机4_右髋俯仰,片段1_舵机5_右髋横滚,片段1_舵机6_右肩,片段1_舵机7_右臂旋转,片段1_舵机8_右肘,片段1_舵机9_左脚横滚,片段1_舵机10_左踝俯仰,片段1_舵机11_左膝,片段1_舵机12_左髋俯仰,片段1_舵机13_左髋横滚,片段1_舵机14_左肩,片段1_舵机15_左臂旋转,片段1_舵机16_左肘,片段1_头_x_mm,片段1_头_y_mm,片段1_头_z_mm,片段1_左手_x_mm,片段1_左手_y_mm,片段1_左手_z_mm,片段1_右手_x_mm,片段1_右手_y_mm,片段1_右手_z_mm,片段1_质心_x_mm,片段1_质心_y_mm,片段1_质心_z_mm,片段2,片段2_舵机1_右脚横滚,片段2_舵机2_右踝俯仰,片段2_舵机3_右膝,片段2_舵机4_右髋俯仰,片段2_舵机5_右髋横滚,片段2_舵机6_右肩,片段2_舵机7_右臂旋转,片段2_舵机8_右肘,片段2_舵机9_左脚横滚,片段2_舵机10_左踝俯仰,片段2_舵机11_左膝,片段2_舵机12_左髋俯仰,片段2_舵机13_左髋横滚,片段2_舵机14_左肩,片段2_舵机15_左臂旋转,片段2_舵机16_左肘,片段2_头_x_mm,片段2_头_y_mm,片段2_头_z_mm,片段2_左手_x_mm,片段2_左手_y_mm,片段2_左手_z_mm,片段2_右手_x_mm,片段2_右手_y_mm,片段2_右手_z_mm,片段2_质心_x_mm,片段2_质心_y_mm,片段2_质心_z_mm,片段3,片段3_舵机1_右脚横滚,片段3_舵机2_右踝俯仰,片段3_舵机3_右膝,片段3_舵机4_右髋俯仰,片段3_舵机5_右髋横滚,片段3_舵机6_右肩,片段3_舵机7_右臂旋转,片段3_舵机8_右肘,片段3_舵机9_左脚横滚,片段3_舵机10_左踝俯仰,片段3_舵机11_左膝,片段3_舵机12_左髋俯仰,片段3_舵机13_左髋横滚,片段3_舵机14_左肩,片段3_舵机15_左臂旋转,片段3_舵机16_左肘,片段3_头_x_mm,片段3_头_y_mm,片段3_头_z_mm,片段3_左手_x_mm,片段3_左手_y_mm,片段3_左手_z_mm,片段3_右手_x_mm,片段3_右手_y_mm,片段3_右手_z_mm,片段3_质心_x_mm,片段3_质心_y_mm,片段3_质心_z_mm
help3_right_hand_wave_turn_left_small_step,happy/高兴/neutral/中性,help/求助,mid,3,right_hand > wave > turn_left_small_step,wave,500,500,500,500,500,820,740,220,500,500,500,500,500,500,500,500,6.0,0.0,373.0,8.0,72.0,198.0,62.7,29.3,332.0,7.5,3.0,164.6,0.0,0.0,0.0,right_hand,500,500,500,500,500,660,620,420,500,500,500,500,500,500,500,500,6.0,0.0,373.0,8.0,72.0,198.0,83.2,-14.2,246.1,8.1,1.7,162.1,wave,500,500,500,500,500,820,740,220,500,500,500,500,500,500,500,500,6.0,0.0,373.0,8.0,72.0,198.0,62.7,29.3,332.0,7.5,3.0,164.6,turn_left_small_step,500,500,513,511,500,500,500,500,500,518,555,472,500,500,500,500,5.9,0.8,373.8,-1.5,72.4,198.8,17.3,-70.3,198.8,3.3,0.4,162.0
help3_right_hand_wave_turn_right_small_step,happy/高兴/neutral/中性,help/求助,mid,3,right_hand > wave > turn_right_small_step,wave,500,500,500,500,500,820,740,220,500,500,500,500,500,500,500,500,6.0,0.0,373.0,8.0,72.0,198.0,62.7,29.3,332.0,7.5,3.0,164.6,0.0,0.0,0.0,right_hand,500,500,500,500,500,660,620,420,500,500,500,500,500,500,500,500,6.0,0.0,373.0,8.0,72.0,198.0,83.2,-14.2,246.1,8.1,1.7,162.1,wave,500,500,500,500,500,820,740,220,500,500,500,500,500,500,500,500,6.0,0.0,373.0,8.0,72.0,198.0,62.7,29.3,332.0,7.5,3.0,164.6,turn_right_small_step,500,500,513,511,500,500,500,500,500,518,555,472,500,500,500,500,5.9,-0.8,373.8,17.3,70.3,198.8,-1.5,-72.4,198.8,3.3,-0.4,162.0
help3_right_hand_wave_turn_left_small_step_a,happy/高兴/neutral/中性,help/求助,mid,3,right_hand > wave > turn_left_small_step_a,wave,500,500,500,500,500,820,740,220,500,500,500,500,500,500,500,500,6.0,0.0,373.0,8.0,72.0,198.0,62.7,29.3,332.0,7.5,3.0,164.6,0.0,0.0,0.0,right_hand,500,500,500,500,500,660,620,420,500,500,500,500,500,500,500,500,6.0,0.0,373.0,8.0,72.0,198.0,83.2,-14.2,246.1,8.1,1.7,162.1,wave,500,500,500,500,500,820,740,220,500,500,500,500,500,500,500,500,6.0,0.0,373.0,8.0,72.0,198.0,62.7,29.3,332.0,7.5,3.0,164.6,turn_left_small_step_a,500,500,513,511,500,500,500,500,500,518,555,472,500,500,500,500,6.0,0.5,373.8,1.7,72.4,198.8,14.2,-71.0,198.8,3.3,0.3,162.0
help3_right_hand_wave_turn_right_small_step_a,happy/高兴/neutral/中性,help/求助,mid,3,right_hand > wave > turn_right_small_step_a,wave,500,500,500,500,500,820,740,220,500,500,500,500,500,500,500,500,6.0,0.0,373.0,8.0,72.0,198.0,62.7,29.3,332.0,7.5,3.0,164.6,0.0,0.0,0.0,right_hand,500,500,500,500,500,660,620,420,500,500,500,500,500,500,500,500,6.0,0.0,373.0,8.0,72.0,198.0,83.2,-14.2,246.1,8.1,1.7,162.1,wave,500,500,500,500,500,820,740,220,500,500,500,500,500,500,500,500,6.0,0.0,373.0,8.0,72.0,198.0,62.7,29.3,332.0,7.5,3.0,164.6,turn_right_small_step_a,500,500,513,511,500,500,500,500,500,518,555,472,500,500,500,500,6.0,-0.5,373.8,14.2,71.0,198.8,1.7,-72.4,198.8,3.3,-0.3,162.0
help3_left_hand_wave_turn_left_small_step,happy/高兴/neutral/中性,help/求助,mid,3,left_hand > wave > turn_left_small_step,wave,500,500,500,500,500,820,740,220,500,500,500,500,500,500,500,500,6.0,0.0,373.0,8.0,72.0,198.0,62.7,29.3,332.0,7.5,3.0,164.6,0.0,0.0,0.0,left_hand,500,500,500,500,500,500,500,500,500,500,500,500,500,340,380,580,6.0,0.0,373.0,83.2,129.8,246.1,8.0,-72.0,198.0,8.1,1.7,162.1,wave,500,500,500,500,500,820,740,220,500,500,500,500,500,500,500,500,6.0,0.0,373.0,8.0,72.0,198.0,62.7,29.3,332.0,7.5,3.0,164.6,turn_left_small_step,500,500,513,511,500,500,500,500,500,518,555,472,500,500,500,500,5.9,0.8,373.8,-1.5,72.4,198.8,17.3,-70.3,198.8,3.3,0.4,162.0
help3_left_hand_wave_turn_right_small_step,happy/高兴/neutral/中性,help/求助,mid,3,left_hand > wave > turn_right_small_step,wave,500,500,500,500,500,820,740,220,500,500,500,500,500,500,500,500,6.0,0.0,373.0,8.0,72.0,198.0,62.7,29.3,332.0,7.5,3.0,164.6,0.0,0.0,0.0,left_hand,500,500,500,500,500,500,500,500,500,500,500,500,500,340,380,580,6.0,0.0,373.0,83.2,129.8,246.1,8.0,-72.0,198.0,8.1,1.7,162.1,wave,500,500,500,500,500,820,740,220,500,500,500,500,500,500,500,500,6.0,0.0,373.0,8.0,72.0,198.0,62.7,29.3,332.0,7.5,3.0,164.6,turn_right_small_step,500,500,513,511,500,500,500,500,500,518,555,472,500,500,500,500,5.9,-0.8,373.8,17.3,70.3,198.8,-1.5,-72.4,198.8,3.3,-0.4,162.0
help3_left_hand_wave_turn_left_small_step_a,happy/高兴/neutral/中性,help/求助,mid,3,left_hand > wave > turn_left_small_step_a,wave,500,500,500,500,500,820,740,220,500,500,500,500,500,500,500,500,6.0,0.0,373.0,8.0,72.0,198.0,62.7,29.3,332.0,7.5,3.0,164.6,0.0,0.0,0.0,left_hand,500,500,500,500,500,500,500,500,500,500,500,500,500,340,380,580,6.0,0.0,373.0,83.2,129.8,246.1,8.0,-72.0,198.0,8.1,1.7,162.1,wave,500,500,500,500,500,820,740,220,500,500,500,500,500,500,500,500,6.0,0.0,373.0,8.0,72.0,198.0,62.7,29.3,332.0,7.5,3.0,164.6,turn_left_small_step_a,500,500,513,511,500,500,500,500,500,518,555,472,500,500,500,500,6.0,0.5,373.8,1.7,72.4,198.8,14.2,-71.0,198.8,3.3,0.3,162.0
help3_left_hand_wave_turn_right_small_step_a,happy/高兴/neutral/中性,help/求助,mid,3,left_hand > wave > turn_right_small_step_a,wave,500,500,500,500,500,820,740,220,500,500,500,500,500,500,500,500,6.0,0.0,373.0,8.0,72.0,198.0,62.7,29.3,332.0,7.5,3.0,164.6,0.0,0.0,0.0,left_hand,500,500,500,500,500,500,500,500,500,500,500,500,500,340,380,580,6.0,0.0,373.0,83.2,129.8,246.1,8.0,-72.0,198.0,8.1,1.7,162.1,wave,500,500,500,500,500,820,740,220,500,500,500,500,500,500,500,500,6.0,0.0,373.0,8.0,72.0,198.0,62.7,29.3,332.0,7.5,3.0,164.6,turn_right_small_step_a,500,500,513,511,500,500,500,500,500,518,555,472,500,500,500,500,6.0,-0.5,373.8,14.2,71.0,198.8,1.7,-72.4,198.8,3.3,-0.3,162.0
startleX_twist_left_move,surprised/惊讶,unknown/其他,mid,2,twist > left_move,twist,530,500,500,500,420,560,500,500,470,500,500,500,580,440,500,500,6.0,0.0,363.6,37.8,72.0,192.3,37.8,-72.0,192.3,7.7,-21.7,154.9,0.0,0.0,0.0,twist,530,500,500,500,420,560,500,500,470,500,500,500,580,440,500,500,6.0,0.0,363.6,37.8,72.0,192.3,37.8,-72.0,192.3,7.7,-21.7,154.9,left_move,518,500,500,500,472,500,500,500,481,500,500,500,527,500,500,500,6.0,7.5,372.0,8.0,79.5,197.0,8.0,-64.5,197.0,5.9,0.4,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
startleX_twist_right_move,surprised/惊讶,unknown/其他,mid,2,twist > right_move,twist,530,500,500,500,420,560,500,500,470,500,500,500,580,440,500,500,6.0,0.0,363.6,37.8,72.0,192.3,37.8,-72.0,192.3,7.7,-21.7,154.9,0.0,0.0,0.0,twist,530,500,500,500,420,560,500,500,470,500,500,500,580,440,500,500,6.0,0.0,363.6,37.8,72.0,192.3,37.8,-72.0,192.3,7.7,-21.7,154.9,right_move,481,500,500,500,527,500,500,500,518,500,500,500,472,500,500,500,6.0,-7.5,372.0,8.0,64.5,197.0,8.0,-79.5,197.0,5.9,-0.4,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
startleX_twist_right_move_10,surprised/惊讶,unknown/其他,mid,2,twist > right_move_10,twist,530,500,500,500,420,560,500,500,470,500,500,500,580,440,500,500,6.0,0.0,363.6,37.8,72.0,192.3,37.8,-72.0,192.3,7.7,-21.7,154.9,0.0,0.0,0.0,twist,530,500,500,500,420,560,500,500,470,500,500,500,580,440,500,500,6.0,0.0,363.6,37.8,72.0,192.3,37.8,-72.0,192.3,7.7,-21.7,154.9,right_move_10,481,500,500,500,527,500,500,500,518,500,500,500,472,500,500,500,6.0,-5.0,372.0,8.0,67.0,197.0,8.0,-77.0,197.0,5.9,2.1,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
startleX_twist_left_move_20,surprised/惊讶,unknown/其他,mid,2,twist > left_move_20,twist,530,500,500,500,420,560,500,500,470,500,500,500,580,440,500,500,6.0,0.0,363.6,37.8,72.0,192.3,37.8,-72.0,192.3,7.7,-21.7,154.9,0.0,0.0,0.0,twist,530,500,500,500,420,560,500,500,470,500,500,500,580,440,500,500,6.0,0.0,363.6,37.8,72.0,192.3,37.8,-72.0,192.3,7.7,-21.7,154.9,left_move_20,518,500,500,500,472,500,500,500,481,500,500,500,527,500,500,500,6.0,10.0,372.0,8.0,82.0,197.0,8.0,-62.0,197.0,5.9,2.9,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
startleX_twist_right_move_20,surprised/惊讶,unknown/其他,mid,2,twist > right_move_20,twist,530,500,500,500,420,560,500,500,470,500,500,500,580,440,500,500,6.0,0.0,363.6,37.8,72.0,192.3,37.8,-72.0,192.3,7.7,-21.7,154.9,0.0,0.0,0.0,twist,530,500,500,500,420,560,500,500,470,500,500,500,580,440,500,500,6.0,0.0,363.6,37.8,72.0,192.3,37.8,-72.0,192.3,7.7,-21.7,154.9,right_move_20,481,500,500,500,527,500,500,500,518,500,500,500,472,500,500,500,6.0,-10.0,372.0,8.0,62.0,197.0,8.0,-82.0,197.0,5.9,-2.9,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
startleX_twist_turn_left_small_step,surprised/惊讶,unknown/其他,mid,2,twist > turn_left_small_step,twist,530,500,500,500,420,560,500,500,470,500,500,500,580,440,500,500,6.0,0.0,363.6,37.8,72.0,192.3,37.8,-72.0,192.3,7.7,-21.7,154.9,0.0,0.0,0.0,twist,530,500,500,500,420,560,500,500,470,500,500,500,580,440,500,500,6.0,0.0,363.6,37.8,72.0,192.3,37.8,-72.0,192.3,7.7,-21.7,154.9,turn_left_small_step,500,500,513,511,500,500,500,500,500,518,555,472,500,500,500,500,5.9,0.8,373.8,-1.5,72.4,198.8,17.3,-70.3,198.8,3.3,0.4,162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
startleX_twist_turn_right_small_step,surprised/惊讶,unknown/其他,mid,2,twist > turn_right_small_step,twist,530,500,500,500,420,560,500,500,470,500,500,500,580,440,500,500,6.0,0.0,363.6,37.8,72.0,192.3,37.8,-72.0,192.3,7.7,-21.7,154.9,0.0,0.0,0.0,twist,530,500,500,500,420,560,500,500,470,500,500,500,580,440,500,500,6.0,0.0,363.6,37.8,72.0,192.3,37.8,-72.0,192.3,7.7,-21.7,154.9,turn_right_small_step,500,500,513,511,500,500,500,500,500,518,555,472,500,500,500,500,5.9,-0.8,373.8,17.3,70.3,198.8,-1.5,-72.4,198.8,3.3,-0.4,162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
startleX_twist_turn_left_small_step_a,surprised/惊讶,unknown/其他,mid,2,twist > turn_left_small_step_a,twist,530,500,500,500,420,560,500,500,470,500,500,500,580,440,500,500,6.0,0.0,363.6,37.8,72.0,192.3,37.8,-72.0,192.3,7.7,-21.7,154.9,0.0,0.0,0.0,twist,530,500,500,500,420,560,500,500,470,500,500,500,580,440,500,500,6.0,0.0,363.6,37.8,72.0,192.3,37.8,-72.0,192.3,7.7,-21.7,154.9,turn_left_small_step_a,500,500,513,511,500,500,500,500,500,518,555,472,500,500,500,500,6.0,0.5,373.8,1.7,72.4,198.8,14.2,-71.0,198.8,3.3,0.3,162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
startleX_twist_turn_right_small_step_a,surprised/惊讶,unknown/其他,mid,2,twist > turn_right_small_step_a,twist,530,500,500,500,420,560,500,500,470,500,500,500,580,440,500,500,6.0,0.0,363.6,37.8,72.0,192.3,37.8,-72.0,192.3,7.7,-21.7,154.9,0.0,0.0,0.0,twist,530,500,500,500,420,560,500,500,470,500,500,500,580,440,500,500,6.0,0.0,363.6,37.8,72.0,192.3,37.8,-72.0,192.3,7.7,-21.7,154.9,turn_right_small_step_a,500,500,513,511,500,500,500,500,500,518,555,472,500,500,500,500,6.0,-0.5,373.8,14.2,71.0,198.8,1.7,-72.4,198.8,3.3,-0.3,162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
startleX_back_one_step_left_move,surprised/惊讶,unknown/其他,high,2,back_one_step > left_move,back_one_step,500,500,520,516,500,500,500,500,500,526,580,460,500,500,500,500,-16.5,0.0,373.6,-14.5,72.0,198.6,-14.5,-72.0,198.6,-20.3,0.0,162.4,-22.5,0.0,0.0,back_one_step,500,500,520,516,500,500,500,500,500,526,580,460,500,500,500,500,-16.5,0.0,373.6,-14.5,72.0,198.6,-14.5,-72.0,198.6,-20.3,0.0,162.4,left_move,518,500,500,500,472,500,500,500,481,500,500,500,527,500,500,500,6.0,7.5,372.0,8.0,79.5,197.0,8.0,-64.5,197.0,5.9,0.4,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
startleX_back_one_step_right_move,surprised/惊讶,unknown/其他,high,2,back_one_step > right_move,back_one_step,500,500,520,516,500,500,500,500,500,526,580,460,500,500,500,500,-16.5,0.0,373.6,-14.5,72.0,198.6,-14.5,-72.0,198.6,-20.3,0.0,162.4,-22.5,0.0,0.0,back_one_step,500,500,520,516,500,500,500,500,500,526,580,460,500,500,500,500,-16.5,0.0,373.6,-14.5,72.0,198.6,-14.5,-72.0,198.6,-20.3,0.0,162.4,right_move,481,500,500,500,527,500,500,500,518,500,500,500,472,500,500,500,6.0,-7.5,372.0,8.0,64.5,197.0,8.0,-79.5,197.0,5.9,-0.4,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
startleX_back_one_step_left_move_10,surprised/惊讶,unknown/其他,high,2,back_one_step > left_move_10,back_one_step,500,500,520,516,500,500,500,500,500,526,580,460,500,500,500,500,-16.5,0.0,373.6,-14.5,72.0,198.6,-14.5,-72.0,198.6,-20.3,0.0,162.4,-22.5,0.0,0.0,back_one_step,500,500,520,516,500,500,500,500,500,526,580,460,500,500,500,500,-16.5,0.0,373.6,-14.5,72.0,198.6,-14.5,-72.0,198.6,-20.3,0.0,162.4,left_move_10,518,500,500,500,472,500,500,500,481,500,500,500,527,500,500,500,6.0,5.0,372.0,8.0,77.0,197.0,8.0,-67.0,197.0,5.9,-2.1,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
startleX_back_one_step_right_move_10,surprised/惊讶,unknown/其他,high,2,back_one_step > right_move_10,back_one_step,500,500,520,516,500,500,500,500,500,526,580,460,500,500,500,500,-16.5,0.0,373.6,-14.5,72.0,198.6,-14.5,-72.0,198.6,-20.3,0.0,162.4,-22.5,0.0,0.0,back_one_step,500,500,520,516,500,500,500,500,500,526,580,460,500,500,500,500,-16.5,0.0,373.6,-14.5,72.0,198.6,-14.5,-72.0,198.6,-20.3,0.0,162.4,right_move_10,481,500,500,500,527,500,500,500,518,500,500,500,472,500,500,500,6.0,-5.0,372.0,8.0,67.0,197.0,8.0,-77.0,197.0,5.9,2.1,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
startleX_back_one_step_left_move_20,surprised/惊讶,unknown/其他,high,2,back_one_step > left_move_20,back_one_step,500,500,520,516,500,500,500,500,500,526,580,460,500,500,500,500,-16.5,0.0,373.6,-14.5,72.0,198.6,-14.5,-72.0,198.6,-20.3,0.0,162.4,-22.5,0.0,0.0,back_one_step,500,500,520,516,500,500,500,500,500,526,580,460,500,500,500,500,-16.5,0.0,373.6,-14.5,72.0,198.6,-14.5,-72.0,198.6,-20.3,0.0,162.4,left_move_20,518,500,500,500,472,500,500,500,481,500,500,500,527,500,500,500,6.0,10.0,372.0,8.0,82.0,197.0,8.0,-62.0,197.0,5.9,2.9,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
startleX_back_one_step_right_move_20,surprised/惊讶,unknown/其他,high,2,back_one_step > right_move_20,back_one_step,500,500,520,516,500,500,500,500,500,526,580,460,500,500,500,500,-16.5,0.0,373.6,-14.5,72.0,198.6,-14.5,-72.0,198.6,-20.3,0.0,162.4,-22.5,0.0,0.0,back_one_step,500,500,520,516,500,500,500,500,500,526,580,460,500,500,500,500,-16.5,0.0,373.6,-14.5,72.0,198.6,-14.5,-72.0,198.6,-20.3,0.0,162.4,right_move_20,481,500,500,500,527,500,500,500,518,500,500,500,472,500,500,500,6.0,-10.0,372.0,8.0,62.0,197.0,8.0,-82.0,197.0,5.9,-2.9,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
startleX_back_one_step_turn_left_small_step,surprised/惊讶,unknown/其他,high,2,back_one_step > turn_left_small_step,back_one_step,500,500,520,516,500,500,500,500,500,526,580,460,500,500,500,500,-16.5,0.0,373.6,-14.5,72.0,198.6,-14.5,-72.0,198.6,-20.3,0.0,162.4,-22.5,0.0,0.0,back_one_step,500,500,520,516,500,500,500,500,500,526,580,460,500,500,500,500,-16.5,0.0,373.6,-14.5,72.0,198.6,-14.5,-72.0,198.6,-20.3,0.0,162.4,turn_left_small_step,500,500,513,511,500,500,500,500,500,518,555,472,500,500,500,500,5.9,0.8,373.8,-1.5,72.4,198.8,17.3,-70.3,198.8,3.3,0.4,162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
startleX_back_one_step_turn_right_small_step,surprised/惊讶,unknown/其他,high,2,back_one_step > turn_right_small_step,back_one_step,500,500,520,516,500,500,500,500,500,526,580,460,500,500,500,500,-16.5,0.0,373.6,-14.5,72.0,198.6,-14.5,-72.0,198.6,-20.3,0.0,162.4,-22.5,0.0,0.0,back_one_step,500,500,520,516,500,500,500,500,500,526,580,460,500,500,500,500,-16.5,0.0,373.6,-14.5,72.0,198.6,-14.5,-72.0,198.6,-20.3,0.0,162.4,turn_right_small_step,500,500,513,511,500,500,500,500,500,518,555,472,500,500,500,500,5.9,-0.8,373.8,17.3,70.3,198.8,-1.5,-72.4,198.8,3.3,-0.4,162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
startleX_back_one_step_turn_left_small_step_a,surprised/惊讶,unknown/其他,high,2,back_one_step > turn_left_small_step_a,back_one_step,500,500,520,516,500,500,500,500,500,526,580,460,500,500,500,500,-16.5,0.0,373.6,-14.5,72.0,198.6,-14.5,-72.0,198.6,-20.3,0.0,162.4,-22.5,0.0,0.0,back_one_step,500,500,520,516,500,500,500,500,500,526,580,460,500,500,500,500,-16.5,0.0,373.6,-14.5,72.0,198.6,-14.5,-72.0,198.6,-20.3,0.0,162.4,turn_left_small_step_a,500,500,513,511,500,500,500,500,500,518,555,472,500,500,500,500,6.0,0.5,373.8,1.7,72.4,198.8,14.2,-71.0,198.8,3.3,0.3,162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
startleX_back_one_step_turn_right_small_step_a,surprised/惊讶,unknown/其他,high,2,back_one_step > turn_right_small_step_a,back_one_step,500,500,520,516,500,500,500,500,500,526,580,460,500,500,500,500,-16.5,0.0,373.6,-14.5,72.0,198.6,-14.5,-72.0,198.6,-20.3,0.0,162.4,-22.5,0.0,0.0,back_one_step,500,500,520,516,500,500,500,500,500,526,580,460,500,500,500,500,-16.5,0.0,373.6,-14.5,72.0,198.6,-14.5,-72.0,198.6,-20.3,0.0,162.4,turn_right_small_step_a,500,500,513,511,500,500,500,500,500,518,555,472,500,500,500,500,6.0,-0.5,373.8,14.2,71.0,198.8,1.7,-72.4,198.8,3.3,-0.3,162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
startleX_stepping_left_move,surprised/惊讶,unknown/其他,mid,2,stepping > left_move,stepping,500,500,522,518,500,500,500,500,500,530,590,455,500,500,500,500,14.0,0.0,373.5,16.0,72.0,198.5,16.0,-72.0,198.5,9.7,0.0,162.5,8.0,0.0,0.0,stepping,500,500,522,518,500,500,500,500,500,530,590,455,500,500,500,500,14.0,0.0,373.5,16.0,72.0,198.5,16.0,-72.0,198.5,9.7,0.0,162.5,left_move,518,500,500,500,472,500,500,500,481,500,500,500,527,500,500,500,6.0,7.5,372.0,8.0,79.5,197.0,8.0,-64.5,197.0,5.9,0.4,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
startleX_stepping_right_move,surprised/惊讶,unknown/其他,mid,2,stepping > right_move,stepping,500,500,522,518,500,500,500,500,500,530,590,455,500,500,500,500,14.0,0.0,373.5,16.0,72.0,198.5,16.0,-72.0,198.5,9.7,0.0,162.5,8.0,0.0,0.0,stepping,500,500,522,518,500,500,500,500,500,530,590,455,500,500,500,500,14.0,0.0,373.5,16.0,72.0,198.5,16.0,-72.0,198.5,9.7,0.0,162.5,right_move,481,500,500,500,527,500,500,500,518,500,500,500,472,500,500,500,6.0,-7.5,372.0,8.0,64.5,197.0,8.0,-79.5,197.0,5.9,-0.4,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
startleX_stepping_left_move_10,surprised/惊讶,unknown/其他,mid,2,stepping > left_move_10,stepping,500,500,522,518,500,500,500,500,500,530,590,455,500,500,500,500,14.0,0.0,373.5,16.0,72.0,198.5,16.0,-72.0,198.5,9.7,0.0,162.5,8.0,0.0,0.0,stepping,500,500,522,518,500,500,500,500,500,530,590,455,500,500,500,500,14.0,0.0,373.5,16.0,72.0,198.5,16.0,-72.0,198.5,9.7,0.0,162.5,left_move_10,518,500,500,500,472,500,500,500,481,500,500,500,527,500,500,500,6.0,5.0,372.0,8.0,77.0,197.0,8.0,-67.0,197.0,5.9,-2.1,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
startleX_stepping_right_move_10,surprised/惊讶,unknown/其他,mid,2,stepping > right_move_10,stepping,500,500,522,518,500,500,500,500,500,530,590,455,500,500,500,500,14.0,0.0,373.5,16.0,72.0,198.5,16.0,-72.0,198.5,9.7,0.0,162.5,8.0,0.0,0.0,stepping,500,500,522,518,500,500,500,500,500,530,590,455,500,500,500,500,14.0,0.0,373.5,16.0,72.0,198.5,16.0,-72.0,198.5,9.7,0.0,162.5,right_move_10,481,500,500,500,527,500,500,500,518,500,500,500,472,500,500,500,6.0,-5.0,372.0,8.0,67.0,197.0,8.0,-77.0,197.0,5.9,2.1,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
startleX_stepping_left_move_20,surprised/惊讶,unknown/其他,mid,2,stepping > left_move_20,stepping,500,500,522,518,500,500,500,500,500,530,590,455,500,500,500,500,14.0,0.0,373.5,16.0,72.0,198.5,16.0,-72.0,198.5,9.7,0.0,162.5,8.0,0.0,0.0,stepping,500,500,522,518,500,500,500,500,500,530,590,455,500,500,500,500,14.0,0.0,373.5,16.0,72.0,198.5,16.0,-72.0,198.5,9.7,0.0,162.5,left_move_20,518,500,500,500,472,500,500,500,481,500,500,500,527,500,500,500,6.0,10.0,372.0,8.0,82.0,197.0,8.0,-62.0,197.0,5.9,2.9,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
startleX_stepping_right_move_20,surprised/惊讶,unknown/其他,mid,2,stepping > right_move_20,stepping,500,500,522,518,500,500,500,500,500,530,590,455,500,500,500,500,14.0,0.0,373.5,16.0,72.0,198.5,16.0,-72.0,198.5,9.7,0.0,162.5,8.0,0.0,0.0,stepping,500,500,522,518,500,500,500,500,500,530,590,455,500,500,500,500,14.0,0.0,373.5,16.0,72.0,198.5,16.0,-72.0,198.5,9.7,0.0,162.5,right_move_20,481,500,500,500,527,500,500,500,518,500,500,500,472,500,500,500,6.0,-10.0,372.0,8.0,62.0,197.0,8.0,-82.0,197.0,5.9,-2.9,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
